# 20Msun surface properties as a function of time; 
# Created with notebook "20Msun-surfacedata.ipynb" on 
# NuGrid server http://wendi1.phys.uvic.ca
# Cols:   star_age [yr], log_L [log10 L/Lsun],    log_Teff [log10 T/K],    log_R [log10 R/Rsun],    log_g [log g [cgs]]
9.588914876222854480e+06 5.245723029455934494e+00 3.495959961266374094e+00 3.154200428647846888e+00 -6.830249415785391021e-01
9.588914876222854480e+06 5.245723032378989181e+00 3.495959961997141097e+00 3.154200428647840226e+00 -6.830249415785266676e-01
9.588914876222854480e+06 5.245723025393897565e+00 3.495959960250868193e+00 3.154200428647840226e+00 -6.830249415785266676e-01
9.588914876222854480e+06 5.245723009918540569e+00 3.495959956382022504e+00 3.154200428647852661e+00 -6.830249415785514255e-01
9.588914876222854480e+06 5.245723003032696674e+00 3.495959954660559976e+00 3.154200428647855770e+00 -6.830249415785575318e-01
9.588914876222854480e+06 5.245722973944141998e+00 3.495959947388418421e+00 3.154200428647861987e+00 -6.830249415785698552e-01
9.588914876222854480e+06 5.245722989265833469e+00 3.495959951218841510e+00 3.154200428647861987e+00 -6.830249415785698552e-01
9.588914876222854480e+06 5.245722982184097383e+00 3.495959949448402604e+00 3.154200428647871313e+00 -6.830249415785885070e-01
9.588914876222854480e+06 5.245723011044574058e+00 3.495959956663506230e+00 3.154200428647901955e+00 -6.830249415786501244e-01
9.588914876222854480e+06 5.245723032298617028e+00 3.495959961977010977e+00 3.154200428647914389e+00 -6.830249415786748823e-01
9.588914876222854480e+06 5.245723001233336902e+00 3.495959954210684728e+00 3.154200428647926824e+00 -6.830249415786995293e-01
9.588914876222854480e+06 5.245723042944780978e+00 3.495959964638547302e+00 3.154200428647923715e+00 -6.830249415786933120e-01
9.588914876222854480e+06 5.245723003137649165e+00 3.495959954686758131e+00 3.154200428647936150e+00 -6.830249415787180700e-01
9.588914876222854480e+06 5.245722976203468058e+00 3.495959947953208413e+00 3.154200428647945476e+00 -6.830249415787364997e-01
9.588914876222854480e+06 5.245722986805207100e+00 3.495959950603635402e+00 3.154200428647961019e+00 -6.830249415787674749e-01
9.588914876222854480e+06 5.245723002723314821e+00 3.495959954583154339e+00 3.154200428647976118e+00 -6.830249415787983391e-01
9.588914876222854480e+06 5.245723019878399285e+00 3.495959958871936113e+00 3.154200428647954801e+00 -6.830249415787551515e-01
9.588914876222854480e+06 5.245723020958275029e+00 3.495959959141903717e+00 3.154200428647957910e+00 -6.830249415787612577e-01
9.588914876222854480e+06 5.245723021693839527e+00 3.495959959325779742e+00 3.154200428647988552e+00 -6.830249415788229861e-01
9.588914876222854480e+06 5.245723038209387568e+00 3.495959963454666308e+00 3.154200428647988552e+00 -6.830249415788229861e-01
9.588914876222854480e+06 5.245723029101838186e+00 3.495959961177779185e+00 3.154200428647988552e+00 -6.830249415788229861e-01
9.588914876222854480e+06 5.245723018451461606e+00 3.495959958515178823e+00 3.154200428648000987e+00 -6.830249415788477441e-01
9.588914876222854480e+06 5.245723033900343779e+00 3.495959962377404029e+00 3.154200428647991661e+00 -6.830249415788290923e-01
9.588914876222854480e+06 5.245723037126605703e+00 3.495959963183970842e+00 3.154200428647988552e+00 -6.830249415788229861e-01
9.588914876222854480e+06 5.245723043605947211e+00 3.495959964803806663e+00 3.154200428647988552e+00 -6.830249415788229861e-01
9.588914876222854480e+06 5.245723044127069912e+00 3.495959964934079345e+00 3.154200428648004095e+00 -6.830249415788538503e-01
9.588914876222854480e+06 5.245723039747657523e+00 3.495959963839228024e+00 3.154200428648000987e+00 -6.830249415788477441e-01
9.588914876222854480e+06 5.245723048000303201e+00 3.495959965902383004e+00 3.154200428648013421e+00 -6.830249415788722800e-01
9.588914876222854480e+06 5.245723056757287672e+00 3.495959968091626013e+00 3.154200428648019638e+00 -6.830249415788847145e-01
9.588914876222854480e+06 5.245723042893871479e+00 3.495959964625769079e+00 3.154200428648025856e+00 -6.830249415788970380e-01
9.588914876222854480e+06 5.245723037736842009e+00 3.495959963336511489e+00 3.154200428648025856e+00 -6.830249415788970380e-01
9.588914876222854480e+06 5.245723047107421877e+00 3.495959965679156678e+00 3.154200428648025856e+00 -6.830249415788970380e-01
9.588914876222854480e+06 5.245723052310614420e+00 3.495959966979953037e+00 3.154200428648028520e+00 -6.830249415789032552e-01
9.588914876222854480e+06 5.245723059442222613e+00 3.495959968762858416e+00 3.154200428648022303e+00 -6.830249415788909317e-01
9.588914876222854480e+06 5.245723067460741795e+00 3.495959970767495761e+00 3.154200428648007204e+00 -6.830249415788599565e-01
9.588914876222854480e+06 5.245723051357864541e+00 3.495959966741770231e+00 3.154200428648019638e+00 -6.830249415788847145e-01
9.588914876222854480e+06 5.245723062857861940e+00 3.495959969616777130e+00 3.154200428648004095e+00 -6.830249415788538503e-01
9.588914876222854480e+06 5.245723055319164274e+00 3.495959967732104268e+00 3.154200428648000987e+00 -6.830249415788477441e-01
9.588914876222854480e+06 5.245723093045270957e+00 3.495959977163630938e+00 3.154200428648000987e+00 -6.830249415788477441e-01
9.588914876222854480e+06 5.245723072414288701e+00 3.495959972005885597e+00 3.154200428648000987e+00 -6.830249415788477441e-01
9.588914876222854480e+06 5.245723133164166718e+00 3.495959987193359542e+00 3.154200428647991661e+00 -6.830249415788290923e-01
9.588914876222854480e+06 5.245723102516635095e+00 3.495959979531476858e+00 3.154200428647991661e+00 -6.830249415788290923e-01
9.588914876222854480e+06 5.245723069143006789e+00 3.495959971188066895e+00 3.154200428647997878e+00 -6.830249415788415268e-01
9.588914876222854480e+06 5.245723095328591157e+00 3.495959977734458324e+00 3.154200428648007204e+00 -6.830249415788599565e-01
9.588914876222854480e+06 5.245723056527118899e+00 3.495959968034083598e+00 3.154200428648019638e+00 -6.830249415788847145e-01
9.588914876222854480e+06 5.245723066585572525e+00 3.495959970548693896e+00 3.154200428648025856e+00 -6.830249415788970380e-01
9.588914876222854480e+06 5.245723073568940187e+00 3.495959972294540474e+00 3.154200428648016086e+00 -6.830249415788784972e-01
9.588914876222854480e+06 5.245723061471079696e+00 3.495959969270067802e+00 3.154200428648031629e+00 -6.830249415789093614e-01
9.588914876222854480e+06 5.245723037158467328e+00 3.495959963191912045e+00 3.154200428648037846e+00 -6.830249415789216849e-01
9.588914876222854480e+06 5.245723027908577585e+00 3.495959960879427175e+00 3.154200428648062715e+00 -6.830249415789710898e-01
9.588914876222854480e+06 5.245723005646815373e+00 3.495959955313983514e+00 3.154200428648068932e+00 -6.830249415789834133e-01
9.588914876222854480e+06 5.245723015023643576e+00 3.495959957658191897e+00 3.154200428648065824e+00 -6.830249415789773071e-01
9.588914876222854480e+06 5.245723015402381506e+00 3.495959957752874825e+00 3.154200428648068932e+00 -6.830249415789834133e-01
9.588914876222854480e+06 5.245723002403334334e+00 3.495959954503106815e+00 3.154200428648080923e+00 -6.830249415790080603e-01
9.588914876222854480e+06 5.245723042826711868e+00 3.495959964608949644e+00 3.154200428648084031e+00 -6.830249415790141665e-01
9.588914876222854480e+06 5.245723052599147174e+00 3.495959967052063355e+00 3.154200428648075150e+00 -6.830249415789957368e-01
9.588914876222854480e+06 5.245723039727285375e+00 3.495959963834091688e+00 3.154200428648087140e+00 -6.830249415790204948e-01
9.588914876222854480e+06 5.245723045356241343e+00 3.495959965241332235e+00 3.154200428648084031e+00 -6.830249415790141665e-01
9.588914876222854480e+06 5.245723047218475266e+00 3.495959965706892270e+00 3.154200428648080923e+00 -6.830249415790080603e-01
9.588914876222854480e+06 5.245723007040504982e+00 3.495959955662390151e+00 3.154200428648099575e+00 -6.830249415790451417e-01
9.588914876222854480e+06 5.245723010601617275e+00 3.495959956552668224e+00 3.154200428648099575e+00 -6.830249415790451417e-01
9.588914876222854480e+06 5.245723038641257219e+00 3.495959963562578210e+00 3.154200428648099575e+00 -6.830249415790451417e-01
9.588914876222854480e+06 5.245723041857562663e+00 3.495959964366650130e+00 3.154200428648108900e+00 -6.830249415790636824e-01
9.588914876222854480e+06 5.245723039382283126e+00 3.495959963747825583e+00 3.154200428648118226e+00 -6.830249415790822232e-01
9.588914876222854480e+06 5.245723073555793370e+00 3.495959972291200035e+00 3.154200428648124443e+00 -6.830249415790945466e-01
9.588914876222854480e+06 5.245723092045752267e+00 3.495959976913683764e+00 3.154200428648136878e+00 -6.830249415791191936e-01
9.588914876222854480e+06 5.245723095363389987e+00 3.495959977743091418e+00 3.154200428648139543e+00 -6.830249415791252998e-01
9.588914876222854480e+06 5.245723056405783069e+00 3.495959968003683471e+00 3.154200428648151977e+00 -6.830249415791501688e-01
9.588914876222854480e+06 5.245723019287050981e+00 3.495959958724002004e+00 3.154200428648148868e+00 -6.830249415791438405e-01
9.588914876222854480e+06 5.245723053315709983e+00 3.495959967231160537e+00 3.154200428648161303e+00 -6.830249415791685985e-01
9.588914876222854480e+06 5.245723070660974763e+00 3.495959971567475399e+00 3.154200428648164412e+00 -6.830249415791747047e-01
9.588914876222854480e+06 5.245723053480088716e+00 3.495959967272252111e+00 3.154200428648167520e+00 -6.830249415791809220e-01
9.588914876222854480e+06 5.245722998009117788e+00 3.495959953404504716e+00 3.154200428648176846e+00 -6.830249415791994627e-01
9.588914876222854480e+06 5.245722964907088226e+00 3.495959945128994661e+00 3.154200428648183063e+00 -6.830249415792117862e-01
9.588914876222854480e+06 5.245722977572897960e+00 3.495959948295451536e+00 3.154200428648173737e+00 -6.830249415791933565e-01
9.588914876222854480e+06 5.245722981656047779e+00 3.495959949316240767e+00 3.154200428648170629e+00 -6.830249415791870282e-01
9.588914876222854480e+06 5.245722982135101020e+00 3.495959949436002301e+00 3.154200428648173737e+00 -6.830249415791933565e-01
9.588914876222854480e+06 5.245722999575428425e+00 3.495959953796077713e+00 3.154200428648186172e+00 -6.830249415792180034e-01
9.588914876222854480e+06 5.245723034063423107e+00 3.495959962418076383e+00 3.154200428648186172e+00 -6.830249415792180034e-01
9.588914876222854480e+06 5.245722969819335724e+00 3.495959946357042547e+00 3.154200428648210597e+00 -6.830249415792672973e-01
9.588914876222854480e+06 5.245723103360211859e+00 3.495959979742255364e+00 3.154200428648223031e+00 -6.830249415792920553e-01
9.588914876222854480e+06 5.245723145477033000e+00 3.495959990271448437e+00 3.154200428648247900e+00 -6.830249415793414602e-01
9.588914876222854480e+06 5.245723212195876783e+00 3.495960006951153165e+00 3.154200428648259891e+00 -6.830249415793659962e-01
9.588914876222854480e+06 5.245723169634119110e+00 3.495959996310704199e+00 3.154200428648278542e+00 -6.830249415794030776e-01
9.588914876222854480e+06 5.245723110512532372e+00 3.495959981530307736e+00 3.154200428648278542e+00 -6.830249415794030776e-01
9.588914876222854480e+06 5.245723041622733618e+00 3.495959964307851831e+00 3.154200428648290977e+00 -6.830249415794278356e-01
9.588914876222854480e+06 5.245723044839266436e+00 3.495959965111972600e+00 3.154200428648315846e+00 -6.830249415794771295e-01
9.588914876222854480e+06 5.245723032511619977e+00 3.495959962030076529e+00 3.154200428648284760e+00 -6.830249415794155121e-01
9.588914876222854480e+06 5.245723087981577493e+00 3.495959975897561023e+00 3.154200428648294086e+00 -6.830249415794339418e-01
9.588914876222854480e+06 5.245723008898433015e+00 3.495959956126767576e+00 3.154200428648309629e+00 -6.830249415794648060e-01
9.588914876222854480e+06 5.245723038518471881e+00 3.495959963531773962e+00 3.154200428648315846e+00 -6.830249415794771295e-01
9.588914876222854480e+06 5.245723071047681429e+00 3.495959971664076349e+00 3.154200428648315846e+00 -6.830249415794771295e-01
9.588914876222854480e+06 5.245723110842070547e+00 3.495959981612673406e+00 3.154200428648315846e+00 -6.830249415794771295e-01
9.588914876222854480e+06 5.245723154629760465e+00 3.495959992559598994e+00 3.154200428648309629e+00 -6.830249415794648060e-01
9.588914876222854480e+06 5.245723098442759635e+00 3.495959978512842792e+00 3.154200428648321619e+00 -6.830249415794894530e-01
9.588914876222854480e+06 5.245723087697225395e+00 3.495959975826449906e+00 3.154200428648340271e+00 -6.830249415795265344e-01
9.588914876222854480e+06 5.245723072672708653e+00 3.495959972070323829e+00 3.154200428648334054e+00 -6.830249415795142109e-01
9.588914876222854480e+06 5.245723050066044557e+00 3.495959966418651810e+00 3.154200428648346488e+00 -6.830249415795388579e-01
9.588914876222854480e+06 5.245723063586457791e+00 3.495959969798747569e+00 3.154200428648362031e+00 -6.830249415795697221e-01
9.588914876222854480e+06 5.245723050819238509e+00 3.495959966606936309e+00 3.154200428648374466e+00 -6.830249415795944801e-01
9.588914876222854480e+06 5.245723040811816951e+00 3.495959964105074924e+00 3.154200428648386456e+00 -6.830249415796190160e-01
9.588914876222854480e+06 5.245723072043424473e+00 3.495959971912978137e+00 3.154200428648383348e+00 -6.830249415796129098e-01
9.588914876222854480e+06 5.245723079976281511e+00 3.495959973896189510e+00 3.154200428648389565e+00 -6.830249415796252332e-01
9.588914876222854480e+06 5.245723076616905622e+00 3.495959973056342207e+00 3.154200428648395782e+00 -6.830249415796376677e-01
9.588914876222854480e+06 5.245723034572793431e+00 3.495959962545301725e+00 3.154200428648420651e+00 -6.830249415796870727e-01
9.588914876222854480e+06 5.245723029848318397e+00 3.495959961364175417e+00 3.154200428648436194e+00 -6.830249415797178258e-01
9.588914876222854480e+06 5.245722994517634241e+00 3.495959952531493720e+00 3.154200428648457510e+00 -6.830249415797610135e-01
9.588914876222854480e+06 5.245723024508874843e+00 3.495959960029309865e+00 3.154200428648445076e+00 -6.830249415797363666e-01
9.588914876222854480e+06 5.245723011016091064e+00 3.495959956656107703e+00 3.154200428648457510e+00 -6.830249415797610135e-01
9.588914876222854480e+06 5.245723003061872447e+00 3.495959954667548608e+00 3.154200428648466836e+00 -6.830249415797795542e-01
9.588914876222854480e+06 5.245723034142697472e+00 3.495959962437753532e+00 3.154200428648469945e+00 -6.830249415797857715e-01
9.588914876222854480e+06 5.245723020302078154e+00 3.495959958977598259e+00 3.154200428648469945e+00 -6.830249415797857715e-01
9.588914876222854480e+06 5.245723027253678339e+00 3.495959960715503190e+00 3.154200428648460619e+00 -6.830249415797672308e-01
9.588914876222854480e+06 5.245723008443543556e+00 3.495959956012964831e+00 3.154200428648469945e+00 -6.830249415797857715e-01
9.588914876222854480e+06 5.245723018651806235e+00 3.495959958565030501e+00 3.154200428648469945e+00 -6.830249415797857715e-01
9.588914876222854480e+06 5.245723025134628514e+00 3.495959960185737625e+00 3.154200428648466836e+00 -6.830249415797795542e-01
9.588914876222854480e+06 5.245723058720211718e+00 3.495959968582138089e+00 3.154200428648457510e+00 -6.830249415797610135e-01
9.588914876222854480e+06 5.245723053516359258e+00 3.495959967281180969e+00 3.154200428648445076e+00 -6.830249415797363666e-01
9.588914876222854480e+06 5.245723028114680275e+00 3.495959960930755006e+00 3.154200428648457510e+00 -6.830249415797610135e-01
9.588914876222854480e+06 5.245722977434158274e+00 3.495959948260621619e+00 3.154200428648463728e+00 -6.830249415797734480e-01
9.588914876222854480e+06 5.245723019073618154e+00 3.495959958670489698e+00 3.154200428648457510e+00 -6.830249415797610135e-01
9.588914876222854480e+06 5.245723027849896525e+00 3.495959960864559068e+00 3.154200428648457510e+00 -6.830249415797610135e-01
9.588914876222854480e+06 5.245723033490618192e+00 3.495959962274745703e+00 3.154200428648445076e+00 -6.830249415797363666e-01
9.588914876222854480e+06 5.245723041479812387e+00 3.495959964272035148e+00 3.154200428648463728e+00 -6.830249415797734480e-01
9.588914876222854480e+06 5.245723069059754273e+00 3.495959971167023728e+00 3.154200428648457510e+00 -6.830249415797610135e-01
9.588914876222854480e+06 5.245723094960179189e+00 3.495959977642134398e+00 3.154200428648448185e+00 -6.830249415797424728e-01
9.588914876222854480e+06 5.245723111232727831e+00 3.495959981710274445e+00 3.154200428648442411e+00 -6.830249415797302603e-01
9.588914876222854480e+06 5.245723096422998388e+00 3.495959978007842306e+00 3.154200428648442411e+00 -6.830249415797302603e-01
9.588914876222854480e+06 5.245723110231275577e+00 3.495959981459920929e+00 3.154200428648423760e+00 -6.830249415796931789e-01
9.588914876222854480e+06 5.245723121880797812e+00 3.495959984372298379e+00 3.154200428648429977e+00 -6.830249415797055024e-01
9.588914876222854480e+06 5.245723086135093638e+00 3.495959975435876999e+00 3.154200428648420651e+00 -6.830249415796870727e-01
